episode,reward,avg reward,tiles,avg tiles,completed,avg completed,epsilon
364,-31.112761365452997,-57.5474385079456,29,18.99,,,0.5262096666666667
365,-33.86764707924608,-57.510721272111866,30,19.21,,,0.52523275
366,-39.50694317854553,-57.39652731312027,24,19.37,,,0.52394075
367,-75.37019207222033,-57.47666240307286,13,19.31,,,0.5223574166666667
368,-35.18448986240481,-57.40001488449045,15,19.27,,,0.5213979166666667
369,-48.50574274176207,-57.233255792252606,6,19.22,,,0.52075825
370,-41.785337290459026,-57.21699401012201,23,19.37,,,0.5196071666666666
371,-45.1188658560507,-57.27615647484397,15,19.46,,,0.5187014999999999
372,-67.50996809983789,-57.505927450846684,31,19.72,,,0.5171181666666667
373,-50.54435037282946,-57.59986489372364,32,19.99,,,0.5161871666666666
374,-65.30148289647289,-57.77087972268837,6,20.01,,,0.5146038333333334
375,-54.360125841453254,-57.52152954395319,7,19.99,,,0.513923
376,-48.11145410528198,-57.58929879866026,47,20.36,,,0.5123396666666666
